68, 20, 1709, 259, 209, 569
69, 20, 1707, 261, 211, 566
70, 20, 1706, 261, 212, 566
71, 20, 1698, 259, 217, 569
72, 20, 1697, 259, 218, 571
73, 20, 1694, 259, 218, 573
74, 20, 1694, 261, 214, 578
75, 20, 1689, 262, 215, 572
76, 20, 1687, 264, 216, 568
77, 20, 1686, 265, 216, 567
78, 20, 1684, 267, 220, 573
79, 20, 1681, 268, 220, 575
80, 20, 1678, 264, 221, 587
81, 20, 1676, 265, 223, 588
82, 20, 1673, 262, 227, 591
83, 20, 1674, 259, 225, 597
84, 20, 1672, 257, 225, 602
85, 20, 1672, 251, 222, 606
86, 20, 1668, 248, 225, 609
87, 20, 1665, 245, 227, 612
88, 20, 1665, 243, 226, 619
89, 20, 1662, 242, 228, 618
90, 20, 1660, 243, 226, 620
91, 20, 1654, 245, 232, 620
92, 20, 1651, 244, 229, 625
93, 20, 1647, 246, 228, 624
94, 20, 1639, 243, 236, 631
95, 20, 1632, 242, 238, 633
96, 20, 1628, 239, 233, 638
97, 20, 1625, 235, 232, 645
98, 20, 1613, 231, 232, 650
99, 20, 1607, 231, 237, 648
100, 20, 1607, 227, 233, 655
101, 20, 1605, 224, 232, 655
102, 20, 1596, 218, 229, 668
103, 20, 1588, 215, 228, 673
104, 20, 1581, 212, 231, 680
105, 20, 1575, 208, 239, 686
106, 20, 1571, 208, 236, 690
107, 20, 1566, 208, 233, 689
108, 20, 1559, 209, 224, 689
109, 20, 1549, 212, 233, 686
110, 20, 1548, 209, 229, 691
111, 20, 1544, 214, 231, 688
112, 20, 1536, 214, 234, 692
113, 20, 1537, 225, 228, 697
114, 20, 1534, 223, 228, 703
115, 20, 1529, 223, 225, 708
116, 20, 1523, 209, 224, 734
117, 20, 1513, 205, 230, 744
118, 20, 1504, 195, 235, 764
119, 20, 1503, 186, 236, 780
120, 20, 1488, 161, 247, 824
121, 20, 1490, 160, 238, 794
122, 20, 1488, 154, 233, 795
123, 20, 1481, 159, 241, 787
124, 20, 1475, 158, 251, 789
125, 20, 1469, 162, 259, 785
126, 20, 1457, 163, 265, 787
127, 20, 1448, 158, 266, 799
128, 20, 1405, 155, 302, 805
129, 20, 1401, 155, 300, 810
130, 20, 1390, 142, 304, 834
131, 20, 1368, 164, 318, 830
132, 20, 1376, 164, 294, 833
133, 20, 1382, 173, 277, 814
134, 20, 1355, 140, 304, 871
135, 20, 1348, 127, 313, 893
136, 20, 1349, 122, 308, 902
137, 20, 1345, 129, 303, 889
138, 20, 1333, 119, 305, 905
139, 20, 1325, 129, 304, 862
140, 20, 1321, 122, 302, 875
141, 20, 1311, 109, 297, 902
142, 20, 1304, 108, 293, 903
143, 20, 1295, 127, 286, 898
144, 20, 1289, 122, 282, 914
145, 20, 1291, 124, 271, 924
146, 20, 1273, 127, 290, 918
147, 20, 1250, 111, 313, 940
148, 20, 1245, 108, 318, 957
149, 20, 1234, 107, 325, 947
150, 20, 1228, 115, 326, 954
151, 20, 1227, 110, 310, 959
152, 20, 1216, 99, 311, 976
153, 20, 1204, 81, 315, 1008
154, 20, 1200, 68, 316, 1026
155, 20, 1192, 71, 318, 1021
156, 20, 1168, 47, 342, 1059
157, 20, 1163, 40, 348, 1070
158, 20, 1152, 46, 350, 1057
159, 20, 1149, 50, 348, 1049
160, 20, 1144, 42, 347, 1069
161, 20, 1125, 70, 355, 1012
162, 20, 1118, 64, 355, 1024
163, 20, 1093, 58, 372, 1031
164, 20, 1084, 38, 376, 1037
165, 20, 1053, 52, 402, 1040
166, 20, 1034, 43, 407, 1059
167, 20, 1037, 10, 396, 1090
168, 20, 1024, 12, 399, 1078
169, 20, 1012, 32, 416, 1042
170, 20, 987, 15, 427, 1072
171, 20, 979, 8, 427, 1080
172, 20, 970, 12, 429, 1070
173, 20, 956, 8, 438, 1083
174, 20, 946, 0, 442, 1097
175, 20, 932, -10, 455, 1113
176, 20, 919, -10, 444, 1104
177, 20, 917, -10, 447, 1100
178, 20, 915, 6, 407, 1072
179, 20, 905, -11, 370, 1106
180, 20, 898, -14, 366, 1113
181, 20, 893, -2, 355, 1091
182, 20, 884, -7, 349, 1104
183, 20, 870, -11, 355, 1108
184, 20, 845, -24, 376, 1138
185, 20, 829, -2, 387, 1100
186, 20, 817, -31, 402, 1153
187, 20, 776, -74, 441, 1237
188, 20, 771, -45, 428, 1186
189, 20, 757, -15, 430, 1120
190, 20, 739, -35, 445, 1151
191, 20, 714, -22, 465, 1127
192, 20, 702, -27, 450, 1135
193, 20, 668, -32, 445, 1145
194, 20, 647, -17, 454, 1135
195, 20, 625, -25, 467, 1148
196, 20, 595, -53, 483, 1189
197, 20, 538, -18, 493, 1119
198, 20, 514, -11, 508, 1109
199, 20, 471, -26, 551, 1134
200, 20, 444, -23, 577, 1135
201, 20, 345, 7, 651, 1066
202, 20, 352, 4, 615, 1063
203, 20, 374, 8, 588, 1060
204, 20, 295, -11, 677, 1103
205, 20, 235, 12, 703, 1061
206, 20, 268, 8, 625, 1080
207, 20, 220, -7, 642, 1100
208, 20, 216, -28, 632, 1138
209, 20, 157, -17, 573, 1121
210, 20, 106, -14, 638, 1126
211, 20, 62, -23, 564, 1146
212, 20, 27, -3, 582, 1111
213, 20, 3, 17, 564, 1064
214, 20, 0, -19, 555, 1123
